LetterID,Symbol_1,Proximity_1,Symbol_2,Proximity_2,Symbol_3,Proximity_3,Symbol_4,Proximity_4,Symbol_5,Proximity_5,Symbol_6,Proximity_6,Symbol_7,Proximity_7,Symbol_8,Proximity_8,Symbol_9,Proximity_9,Symbol_10,Proximity_10,Symbol_11,Proximity_11,Symbol_12,Proximity_12,Symbol_13,Proximity_13,Symbol_14,Proximity_14,Symbol_15,Proximity_15,Symbol_16,Proximity_16,Symbol_17,Proximity_17,Symbol_18,Proximity_18,Symbol_19,Proximity_19,Symbol_20,Proximity_20,Symbol_21,Proximity_21,Symbol_22,Proximity_22,Symbol_23,Proximity_23,Symbol_24,Proximity_24,Symbol_25,Proximity_25,Symbol_26,Proximity_26,Symbol_27,Proximity_27,Symbol_28,Proximity_28,Symbol_29,Proximity_29,Symbol_30,Proximity_30,Symbol_31,Proximity_31,Symbol_32,Proximity_32,Symbol_33,Proximity_33,Symbol_34,Proximity_34,Symbol_35,Proximity_35,Symbol_36,Proximity_36,Symbol_37,Proximity_37,Symbol_38,Proximity_38,Symbol_39,Proximity_39,Symbol_40,Proximity_40,Symbol_41,Proximity_41,Symbol_42,Proximity_42,Symbol_43,Proximity_43,Symbol_44,Proximity_44,Symbol_45,Proximity_45,Symbol_46,Proximity_46,Symbol_47,Proximity_47,Symbol_48,Proximity_48,Symbol_49,Proximity_49,Symbol_50,Proximity_50,Symbol_51,Proximity_51,Symbol_52,Proximity_52,Symbol_53,Proximity_53,Symbol_54,Proximity_54,Symbol_55,Proximity_55,Symbol_56,Proximity_56,Symbol_57,Proximity_57
0,0A71,0.8922994041517497,0A1B,0.8016808197660557,0A19,0.7101743070066473,0A5B,0.7059147557617986,0A38,0.6827840270624721,0A2B,0.6824576207159946,0A1C,0.6656863000347195,0A18,0.6485828573379981,0A1A,0.6481107059726845,0A21,0.6356748195838492,0A5E,0.6339519241964631,0A36,0.6315139964202461,0A20,0.6278185644672314,0A2E,0.6187949232624004,0A10,0.6143755814030585,0A39,0.6000881877943871,0A2D,0.5820515640216544,0A17,0.5781108201130805,0A73,0.5743272891947655,0A59,0.5710280458431631,0A2A,0.5686668906530687,0A5A,0.5668688485977774,0A14,0.5647742334449684,0A0F,0.5594202708350176,0A15,0.5540025560810589,0A16,0.549425328490831,0A05,0.5482582867218408,0A5C,0.5477822354287961,0A13,0.5465012619922545,0A35,0.5449500930252923,0A2F,0.5448968613817186,0A02,0.5338429208807602,0A74,0.5143210732453094,0A26,0.5120705646946672,0A27,0.4971358624216674,0A32,0.4953542012360018,0A09,0.4860038345422939,0A2C,0.4783227612192029,0A05_1,0.4734046987076843,0A08,0.4731224850262652,0A24,0.4716552659659974,0A30,0.4637832190057658,0A07,0.4636647300552338,0A22,0.44708052492059425,0A28,0.43714626209194907,0A72,0.43627782910524127,0A0A,0.432744868229619,0A1E,0.4314271305891457,0A03,0.42686440241266443,0A25,0.4112071671958607,0A1D,0.41097777929331636,0A23,0.39798515928483014,0A33,0.37717034371494595,0A1F,0.30032888227879495,0A06,0.29249200709770207,0A70,0.13816657893912987,0A4D,0.0
1,0A1B,0.47361469997878813,0A36,0.4726019234609742,0A0F,0.46261192174309285,0A5E,0.44853346896983703,0A71,0.44071653124810206,0A38,0.43489969164128517,0A13,0.4237422105994738,0A2B,0.4171016155100177,0A19,0.4165648905106747,0A07,0.4046238194403631,0A59,0.38880046213074093,0A5C,0.38401041336784314,0A1C,0.38362077672225825,0A35,0.3778077670966292,0A72,0.3756401476635819,0A5B,0.37179486307569887,0A74,0.3689006431297911,0A21,0.3683540046966689,0A26,0.36829890812588606,0A73,0.3657963514784386,0A1E,0.3625715370830067,0A1A,0.35758277368024616,0A09,0.3549800191958796,0A20,0.3544031922278461,0A18,0.35185584302032114,0A32,0.3488480745872925,0A05,0.34391107812401156,0A2D,0.3367846976661506,0A2F,0.3351117967163437,0A33,0.33325072630349817,0A28,0.3327015504071289,0A2E,0.33247361544800413,0A1D,0.33116925933090635,0A0A,0.3292886339685037,0A10,0.326483714188063,0A30,0.3215082207335165,0A2C,0.31573839468780585,0A2A,0.30820393880273367,0A23,0.30303956618844974,0A70,0.30100984617766624,0A03,0.3002778791613395,0A39,0.29522765477837265,0A05_1,0.29326432370189626,0A24,0.28885252667739625,0A16,0.2879550953968676,0A15,0.28568888523732605,0A5A,0.28415889798390204,0A22,0.2824315975189866,0A27,0.27990269375128973,0A17,0.2740135081293712,0A02,0.2560034030906063,0A25,0.25266967037492694,0A08,0.24370485341444892,0A1F,0.23691737030540527,0A06,0.20558783271621728,0A14,0.20356653909393052,0A4D,0.0
2,0A02,0.9320967428866581,0A1B,0.717030478441858,0A17,0.6339462344021443,0A5A,0.6315239923588767,0A2B,0.6293424332197974,0A21,0.6276861183020446,0A5B,0.6128771415031822,0A1A,0.6126865298092752,0A19,0.6086847824710189,0A38,0.5852712332160761,0A5E,0.5792700654627378,0A36,0.5717793671608259,0A71,0.560805793870943,0A2D,0.5603228663288138,0A15,0.5438365236721376,0A2C,0.5390736657689105,0A20,0.5247202036023401,0A1C,0.5227167037281474,0A25,0.5213816452492701,0A18,0.5124107338178392,0A32,0.5101480482586376,0A5C,0.5083513516977021,0A22,0.49955037393951385,0A39,0.4926267558449047,0A74,0.48407445261876547,0A2F,0.4831601258542455,0A35,0.4796149387954297,0A27,0.477053838604662,0A16,0.47522449550519463,0A30,0.46376653069331875,0A59,0.4542924175940276,0A1D,0.4498299886759469,0A2E,0.4450033820241198,0A1E,0.4333025586214918,0A24,0.4283907459916393,0A05,0.4175544394835805,0A26,0.41477925221067113,0A73,0.4129617680139529,0A72,0.40533595356134644,0A05_1,0.4017808074498319,0A23,0.39720007060231166,0A08,0.3799168225065014,0A10,0.36706984937385667,0A2A,0.3616498537141466,0A70,0.35825880847372227,0A13,0.35745845740804616,0A28,0.3410293855800792,0A0F,0.33657422628291833,0A14,0.33494800912373246,0A09,0.33490300529255324,0A33,0.3309906915860372,0A0A,0.3083443595617473,0A1F,0.29134727199227195,0A06,0.2831716669441853,0A07,0.22542047632119822,0A03,0.20643069395705183,0A4D,0.0
3,0A02,0.729909874870185,0A19,0.5521566309845671,0A1B,0.5436890210548254,0A36,0.5276184985063235,0A71,0.48106543601787155,0A38,0.47861364633453796,0A5E,0.4749659645724196,0A70,0.46775380955188595,0A2B,0.4595660981182994,0A21,0.43732778833008235,0A1A,0.43159198885798455,0A32,0.4212359509061796,0A1D,0.4181699209475024,0A5C,0.41054846346627005,0A22,0.4071816932607547,0A18,0.39924379129394516,0A2C,0.3984856339056282,0A07,0.3930821845222846,0A5B,0.392550421307324,0A59,0.38586489346983566,0A1E,0.3850724765265877,0A25,0.3799761654113226,0A35,0.3727955240079144,0A5A,0.3700966737179886,0A2D,0.3626480934729224,0A17,0.3572297478576395,0A20,0.3542507736092392,0A13,0.3536414960020089,0A1C,0.34626729635637366,0A2F,0.3423113343339803,0A15,0.33478478849551985,0A05,0.3336010578789803,0A27,0.3327434058278461,0A72,0.3230226766309692,0A74,0.31881359629534356,0A26,0.31325841410738275,0A16,0.31165214100512406,0A0F,0.30993604029448174,0A30,0.2956523575842819,0A05_1,0.29394608588055293,0A33,0.2917957800896086,0A73,0.2857360662596474,0A28,0.2760225196736006,0A24,0.25907553773674363,0A2E,0.2524740390484682,0A2A,0.24839247696129674,0A39,0.22802751133069887,0A23,0.22310526690147703,0A4D,0.22209021154498532,0A09,0.21856800625211004,0A10,0.19735885940761944,0A0A,0.18399672149581725,0A06,0.12129307250563492,0A03,0.0496332237244137,0A08,0.04025922079892852,0A1F,0.03228567523216519,0A14,0.0
4,0A71,0.9289401250999256,0A1B,0.8504771141589063,0A5B,0.792866162807897,0A1C,0.7623372246597411,0A19,0.7566111173629849,0A2B,0.7469293262487435,0A38,0.7462903731912468,0A10,0.7385417903593787,0A2E,0.7344089370580567,0A18,0.7329437933086349,0A14,0.7227072657016325,0A20,0.7199858145884692,0A39,0.7184463628056552,0A1A,0.7183352719987923,0A21,0.6999570626079784,0A5E,0.6862565048973494,0A2A,0.6796228992672058,0A73,0.6775487414448171,0A36,0.6693558609022019,0A2D,0.6618200593513617,0A17,0.6517269994516006,0A59,0.6473030995640856,0A0F,0.6429110281930479,0A16,0.642718293679265,0A15,0.6385196997922193,0A05,0.6376753145014418,0A5A,0.63466030884398,0A2F,0.6287837692153015,0A13,0.6250705802229661,0A35,0.6184638196601547,0A08,0.6122909521347746,0A5C,0.6105553830736203,0A26,0.596727278277507,0A09,0.5925049805351592,0A74,0.5915247111393045,0A27,0.5753371869326156,0A24,0.5667711286809016,0A05_1,0.5619046460513524,0A03,0.5609164112035806,0A32,0.5456478280916828,0A30,0.5429976895021527,0A0A,0.5405429851651926,0A2C,0.5286964144142191,0A28,0.5226579757857788,0A07,0.5127110834873637,0A72,0.49939908184716286,0A22,0.49313841349205334,0A23,0.4825423613145726,0A1E,0.48080727120460476,0A25,0.4527768615507799,0A1D,0.4473370819867696,0A33,0.44608831290662865,0A1F,0.41420011844711413,0A06,0.39494045821285284,0A02,0.35190127661285364,0A70,0.0762161647170001,0A4D,0.0
5,0A71,0.8748783373673035,0A1B,0.781195860519464,0A19,0.6945161542046262,0A5B,0.6873858627035883,0A2B,0.6612670983154396,0A38,0.658523287486392,0A1C,0.6401616496202056,0A1A,0.6312510634928901,0A18,0.6288203435141305,0A21,0.61797322322107,0A5E,0.60696613377139,0A20,0.6048425179176198,0A36,0.6043898998169289,0A2E,0.594063047722474,0A10,0.5891630047312948,0A39,0.5786922834382907,0A17,0.5678727061623349,0A02,0.5678201341018068,0A2D,0.5635609174235114,0A5A,0.5550212737212117,0A73,0.5462861915623382,0A14,0.5453832029389698,0A2A,0.5448927123149369,0A59,0.5442997903033135,0A15,0.5390238909705667,0A16,0.5324917356035648,0A5C,0.5228711479085032,0A05,0.5221572024065344,0A2F,0.5216430642812795,0A0F,0.5209587270165053,0A35,0.5175803870118727,0A13,0.5131168098739928,0A74,0.4851168386631224,0A27,0.48129051938911804,0A26,0.48066161619144465,0A32,0.47317334748545437,0A2C,0.46204893529118174,0A09,0.45527487149992596,0A05_1,0.4502572948995086,0A24,0.4482054855717852,0A08,0.44501116493876025,0A30,0.43935195054539633,0A22,0.43316083201394584,0A07,0.4304866128973628,0A28,0.4063520342672027,0A1E,0.40434324902316887,0A0A,0.4032955688130464,0A72,0.4028398282361738,0A25,0.4014552025990059,0A03,0.3984721929113404,0A1D,0.39068201653418755,0A23,0.3675949133841675,0A33,0.34611233155059784,0A1F,0.2673160246161276,0A06,0.26342581192643155,0A70,0.12044967137334839,0A4D,0.0
6,0A1B,0.47361469997878813,0A36,0.4726019234609742,0A0F,0.46261192174309285,0A5E,0.44853346896983703,0A71,0.44071653124810206,0A38,0.43489969164128517,0A13,0.4237422105994738,0A2B,0.4171016155100177,0A19,0.4165648905106747,0A07,0.4046238194403631,0A59,0.38880046213074093,0A5C,0.38401041336784314,0A1C,0.38362077672225825,0A35,0.3778077670966292,0A72,0.3756401476635819,0A5B,0.37179486307569887,0A74,0.3689006431297911,0A21,0.3683540046966689,0A26,0.36829890812588606,0A73,0.3657963514784386,0A1E,0.3625715370830067,0A1A,0.35758277368024616,0A09,0.3549800191958796,0A20,0.3544031922278461,0A18,0.35185584302032114,0A32,0.3488480745872925,0A05,0.34391107812401156,0A2D,0.3367846976661506,0A2F,0.3351117967163437,0A33,0.33325072630349817,0A28,0.3327015504071289,0A2E,0.33247361544800413,0A1D,0.33116925933090635,0A0A,0.3292886339685037,0A10,0.326483714188063,0A30,0.3215082207335165,0A2C,0.31573839468780585,0A2A,0.30820393880273367,0A23,0.30303956618844974,0A70,0.30100984617766624,0A03,0.3002778791613395,0A39,0.29522765477837265,0A05_1,0.29326432370189626,0A24,0.28885252667739625,0A16,0.2879550953968676,0A15,0.28568888523732605,0A5A,0.28415889798390204,0A22,0.2824315975189866,0A27,0.27990269375128973,0A17,0.2740135081293712,0A02,0.2560034030906063,0A25,0.25266967037492694,0A08,0.24370485341444892,0A1F,0.23691737030540527,0A06,0.20558783271621728,0A14,0.20356653909393052,0A4D,0.0
7,0A71,0.9304797787889928,0A1B,0.8540438379408911,0A5B,0.7936349132886578,0A1C,0.7641272038613969,0A19,0.7585042819393344,0A2B,0.7498670429959753,0A38,0.7497898416383029,0A10,0.7378167354026555,0A2E,0.734656383598915,0A18,0.7337454630122967,0A20,0.7215938912033706,0A1A,0.7199149163209339,0A14,0.7188860529685688,0A39,0.7182471160819797,0A21,0.70232658760499,0A5E,0.6913575036234751,0A2A,0.6794033021997054,0A73,0.6793937262427342,0A36,0.6751253178261367,0A2D,0.663357461852107,0A17,0.6520867738628882,0A59,0.6504207107717986,0A0F,0.6480411094145717,0A16,0.642632435159245,0A05,0.6399004484588464,0A15,0.6389516476337306,0A5A,0.6358074416724696,0A2F,0.6310478301858604,0A13,0.6292997930731876,0A35,0.6223749954793293,0A5C,0.6145264231441043,0A08,0.6130143002560255,0A26,0.6009378149683358,0A74,0.5961398161140377,0A09,0.5948247977105481,0A27,0.576062946244204,0A24,0.5685916976608046,0A05_1,0.5637269943934787,0A03,0.5603717288801795,0A32,0.5499682999117013,0A30,0.54624365660244,0A0A,0.5425658153283296,0A2C,0.5316593084199739,0A28,0.5265129287313779,0A07,0.5178685578171549,0A72,0.5058401193120254,0A22,0.495602282327929,0A23,0.48726097013080105,0A1E,0.48632704480946776,0A25,0.45469506488940636,0A1D,0.4518660252399064,0A33,0.45122239719229473,0A1F,0.4180623356279437,0A06,0.3982519459103051,0A02,0.35634273635333047,0A70,0.08622116203558394,0A4D,0.0
8,0A71,0.8964810176607918,0A1B,0.7187507874064123,0A19,0.7097032388343195,0A5B,0.6933980629675353,0A10,0.6875509366559203,0A18,0.6783206783588506,0A14,0.6721737704272499,0A1C,0.6569551545108834,0A2E,0.6530429770172096,0A2A,0.6444033950766598,0A38,0.6398839082094707,0A2B,0.6278196048616558,0A1A,0.624809346389469,0A20,0.6234316677297478,0A39,0.6192290002428018,0A73,0.5921448014303287,0A16,0.5898765622388578,0A21,0.5885189782820146,0A05,0.5666974979630687,0A59,0.5648078985843757,0A2D,0.5624808034737098,0A15,0.5598108261771694,0A17,0.5527400049302663,0A5E,0.5523868168666621,0A36,0.5492973224359039,0A13,0.5459478752040173,0A2F,0.5362590894724248,0A0F,0.5351538877700168,0A5A,0.5267260942183671,0A27,0.5201464143599412,0A03,0.5177364402932938,0A35,0.5068600547306079,0A09,0.5049299653694387,0A5C,0.5042642087087794,0A07,0.49986208052076175,0A05_1,0.49469859642374925,0A26,0.47975109515753533,0A24,0.473515439407288,0A08,0.4681481765032225,0A0A,0.4587547851650331,0A74,0.44397645805868313,0A32,0.44373589779119016,0A2C,0.43741736433922584,0A22,0.4357359759753815,0A28,0.4314498009280884,0A30,0.4250533070562398,0A25,0.39271871905074307,0A1D,0.3736047315003693,0A1E,0.37310161676579745,0A72,0.3551629145901246,0A33,0.34698077933795934,0A23,0.33510938794247924,0A02,0.3324398854148005,0A06,0.28389670949080914,0A1F,0.25173557008868763,0A4D,0.18047624228166514,0A70,0.0
9,0A1B,0.47361469997878813,0A36,0.4726019234609742,0A0F,0.46261192174309285,0A5E,0.44853346896983703,0A71,0.44071653124810206,0A38,0.43489969164128517,0A13,0.4237422105994738,0A2B,0.4171016155100177,0A19,0.4165648905106747,0A07,0.4046238194403631,0A59,0.38880046213074093,0A5C,0.38401041336784314,0A1C,0.38362077672225825,0A35,0.3778077670966292,0A72,0.3756401476635819,0A5B,0.37179486307569887,0A74,0.3689006431297911,0A21,0.3683540046966689,0A26,0.36829890812588606,0A73,0.3657963514784386,0A1E,0.3625715370830067,0A1A,0.35758277368024616,0A09,0.3549800191958796,0A20,0.3544031922278461,0A18,0.35185584302032114,0A32,0.3488480745872925,0A05,0.34391107812401156,0A2D,0.3367846976661506,0A2F,0.3351117967163437,0A33,0.33325072630349817,0A28,0.3327015504071289,0A2E,0.33247361544800413,0A1D,0.33116925933090635,0A0A,0.3292886339685037,0A10,0.326483714188063,0A30,0.3215082207335165,0A2C,0.31573839468780585,0A2A,0.30820393880273367,0A23,0.30303956618844974,0A70,0.30100984617766624,0A03,0.3002778791613395,0A39,0.29522765477837265,0A05_1,0.29326432370189626,0A24,0.28885252667739625,0A16,0.2879550953968676,0A15,0.28568888523732605,0A5A,0.28415889798390204,0A22,0.2824315975189866,0A27,0.27990269375128973,0A17,0.2740135081293712,0A02,0.2560034030906063,0A25,0.25266967037492694,0A08,0.24370485341444892,0A1F,0.23691737030540527,0A06,0.20558783271621728,0A14,0.20356653909393052,0A4D,0.0
